Aluminio Preto 200mm
77342- [25.50;25.00;25.75;27.25;27.25;26.50;26.00;25.50;25.50;25.00;26.25;33.00;33.50;26.50;25.25;25.50;25.00;25.25;27.75;41.00;40.50;27.50;25.50;25.00;25.00;25.25;28.00;41.50;40.75;27.00;24.75;24.25;25.00;25.25;28.50;42.00;40.25;26.75;25.00;24.25;24.00;24.75;26.25;32.00;31.00;24.75;24.50;24.00;23.75;24.00;24.75;24.75;24.50;24.25;23.50;23.25;23.25;23.75;23.75;23.75;24.00;23.25;23.00;23.00]
77827- [25.25;25.00;26.00;27.25;27.25;25.75;25.25;25.50;25.25;25.50;26.50;33.50;33.25;26.75;25.50;25.50;25.50;25.50;27.75;40.75;40.75;27.75;25.50;24.75;25.00;25.00;28.25;41.50;41.00;27.00;25.00;24.50;24.75;25.75;28.25;42.00;40.25;27.00;25.00;23.75;24.50;24.75;26.00;32.25;31.00;25.00;23.75;24.00;24.25;23.50;25.00;25.00;25.00;24.25;23.75;23.00;23.75;23.25;23.50;23.50;23.75;22.75;23.25;23.25]
78312- [25.50;24.75;26.00;26.75;27.00;25.75;25.25;24.75;25.75;25.25;26.25;33.25;33.00;26.25;25.50;25.25;24.75;25.50;27.75;41.00;40.75;27.50;25.00;24.75;24.75;25.25;28.25;42.00;40.75;27.50;25.25;24.75;24.50;25.25;28.25;42.00;40.50;26.75;25.25;24.00;25.00;24.50;26.25;32.00;31.00;25.25;24.00;23.75;23.75;23.75;24.25;24.75;24.25;24.50;23.50;23.00;23.75;23.25;23.75;23.75;23.75;23.50;23.75;23.00]
78797- [25.75;24.75;25.50;27.50;27.00;26.25;25.75;25.25;25.50;25.25;26.75;33.25;33.00;26.50;25.25;25.00;24.75;25.25;27.50;41.00;40.50;27.50;25.25;24.75;24.50;25.00;28.50;42.00;40.75;27.25;25.00;24.25;25.25;25.25;28.75;41.75;40.50;27.00;25.25;24.25;24.50;24.50;26.00;32.00;31.00;25.25;24.50;24.25;24.50;23.75;24.00;24.75;24.50;24.00;24.00;22.75;23.50;23.00;24.00;23.75;23.75;23.25;23.50;23.00]
79282- [25.00;24.75;25.75;26.75;27.25;26.00;26.00;25.00;25.25;24.75;26.50;33.25;33.25;26.50;25.25;25.00;25.25;25.25;27.75;40.75;40.75;27.50;25.50;24.75;24.50;25.00;28.00;42.00;41.25;27.25;25.00;24.25;24.75;25.00;28.75;42.00;40.75;26.75;24.50;23.75;24.25;24.75;26.25;31.75;30.75;25.50;24.25;24.00;24.00;23.75;24.00;24.50;24.25;24.00;24.00;22.50;23.25;23.25;23.75;23.75;23.75;23.00;23.25;23.75]
79767- [25.25;25.00;26.00;26.75;27.25;25.50;25.75;25.50;25.50;25.25;26.75;33.25;33.25;26.50;25.50;25.50;25.00;25.50;27.75;41.00;40.50;27.50;25.25;24.75;24.75;25.00;27.75;42.00;41.00;27.25;24.50;24.50;24.75;25.25;28.50;42.00;40.25;27.00;25.00;24.25;24.25;24.50;26.25;31.75;30.75;25.00;24.00;23.75;23.50;24.00;24.00;24.75;24.00;24.25;23.50;23.50;23.50;23.75;23.75;23.75;23.25;23.25;23.25;23.00]
80252- [25.50;25.00;25.75;27.25;27.00;26.50;26.00;25.25;25.25;25.50;26.50;33.25;33.00;26.50;25.00;25.25;25.00;25.25;28.00;41.00;40.50;27.75;25.25;24.50;24.50;25.25;28.25;41.75;41.25;27.25;24.75;24.25;25.00;25.50;28.50;41.75;40.75;26.75;24.75;24.00;24.25;24.75;25.75;32.00;31.25;25.25;23.75;24.00;24.25;24.00;24.25;25.00;24.75;24.50;23.50;23.25;23.00;23.75;23.50;23.25;23.50;23.00;22.75;23.50]
80737- [25.25;25.00;26.00;27.25;27.50;25.75;25.50;25.00;25.25;25.25;26.25;33.50;33.50;26.50;25.25;25.75;24.75;25.50;27.75;41.00;40.50;27.75;25.25;24.25;25.25;25.25;28.25;42.00;41.00;27.50;25.25;24.50;25.00;25.50;28.75;41.75;40.75;26.75;24.75;23.75;24.50;24.50;26.00;32.00;30.75;25.00;24.25;24.25;24.00;23.25;24.75;25.25;24.50;24.25;24.00;23.00;23.50;23.75;23.75;24.00;23.50;22.50;23.75;23.50]
81222- [25.25;25.00;26.25;27.25;27.00;25.75;26.00;25.75;25.00;25.25;26.50;33.75;33.00;27.00;25.50;25.25;24.75;25.50;27.75;41.25;40.75;28.00;25.75;25.00;24.75;25.25;28.25;41.75;41.00;27.25;25.00;24.00;25.00;25.25;28.50;42.00;41.00;26.75;24.50;24.00;24.25;25.00;26.25;31.50;30.75;25.25;24.50;24.25;24.25;24.50;24.75;24.75;24.50;24.50;23.50;23.00;23.75;23.75;24.00;23.75;24.00;23.25;23.50;23.25]
81707- [25.25;25.50;26.25;27.25;27.25;25.75;25.75;25.25;25.75;25.00;26.75;33.75;33.25;26.75;25.00;25.50;25.00;26.00;28.25;41.00;40.50;27.50;25.25;24.75;25.00;25.00;28.00;41.75;41.00;27.25;25.25;25.00;25.50;25.25;28.75;42.00;40.50;26.75;24.75;24.00;24.25;24.25;26.00;31.75;31.00;25.00;24.25;24.00;24.25;23.75;24.00;24.50;24.75;24.00;23.75;23.25;23.25;23.75;24.00;23.75;23.75;23.25;23.75;23.00]
82192- [25.25;25.25;25.75;27.25;27.00;25.50;25.50;25.50;25.50;25.50;26.75;33.25;33.25;26.25;25.50;25.00;25.00;25.75;27.75;40.75;40.75;27.50;25.75;24.50;24.75;25.25;28.00;42.25;40.75;27.25;25.00;24.75;24.75;25.25;28.50;41.75;40.50;26.50;24.75;24.00;24.25;24.75;26.00;31.75;30.75;25.25;24.00;24.00;23.50;23.75;24.25;25.00;24.50;24.00;23.75;22.75;24.00;23.75;24.00;24.00;24.00;23.00;23.25;23.75]
82677- [25.50;25.00;26.00;27.00;27.00;25.50;25.25;25.50;25.50;25.50;26.75;33.00;33.25;26.50;25.50;25.50;25.25;26.00;27.75;41.00;40.50;27.75;25.25;24.75;24.75;24.75;28.00;42.00;41.00;27.00;25.00;24.75;24.75;25.25;28.50;41.75;40.50;27.00;25.25;23.75;24.25;24.25;26.25;32.00;31.00;25.00;24.00;23.75;24.50;23.75;24.75;24.50;24.50;24.00;23.75;23.00;23.00;23.25;23.75;23.75;23.75;23.00;23.25;23.50]
83162- [25.50;25.00;26.00;27.00;27.00;25.75;25.75;26.25;25.00;25.00;26.75;33.25;33.00;26.50;25.00;24.75;25.00;25.50;27.50;40.75;40.50;27.00;25.50;24.50;25.25;25.25;27.75;41.50;41.00;26.75;24.75;24.25;25.00;25.25;28.25;41.75;40.75;26.50;24.75;24.25;24.25;25.00;25.75;31.75;31.25;25.25;24.25;24.50;24.00;23.50;24.25;24.50;24.00;24.25;23.50;23.00;23.50;23.75;24.25;23.25;23.75;23.25;23.50;23.25]
83647- [25.00;25.00;25.75;26.75;27.25;25.50;25.75;25.00;25.00;25.25;26.25;33.25;33.75;26.25;25.00;25.25;24.25;25.50;27.25;41.00;40.50;27.75;25.50;25.00;24.25;25.00;27.50;41.75;40.50;27.00;24.50;24.50;25.00;25.00;28.25;42.00;40.25;26.25;24.75;24.00;24.50;24.75;25.75;32.25;31.00;25.00;24.50;24.00;24.00;23.50;24.50;24.25;24.25;23.75;23.50;23.00;23.75;23.25;23.50;24.00;23.00;23.50;23.75;23.00]
84132- [25.25;25.00;26.00;27.50;27.00;26.00;25.50;25.75;25.50;25.25;26.50;33.25;33.25;26.25;25.50;25.00;24.75;25.50;27.50;41.00;40.25;27.50;25.75;24.50;25.00;25.25;28.00;41.50;40.75;27.00;24.50;24.25;25.00;25.00;28.75;41.75;40.50;26.50;24.75;24.25;24.00;24.75;26.00;32.00;31.25;25.25;24.00;24.00;23.75;24.00;24.00;24.50;24.75;24.50;23.50;23.50;23.50;23.50;24.25;23.25;24.00;23.25;23.25;22.75]
84617- [25.00;25.25;25.50;27.00;26.75;25.75;25.75;25.50;25.50;25.50;26.50;33.25;33.50;26.50;25.25;25.50;24.25;25.25;27.50;40.75;40.50;27.25;25.25;24.50;25.00;24.50;28.00;41.75;40.75;27.50;24.75;24.00;24.75;25.25;28.50;41.75;40.25;26.75;24.50;24.00;24.50;24.25;25.75;31.25;31.00;25.00;24.25;23.75;23.75;23.75;24.25;24.50;24.25;24.00;23.50;22.50;24.00;23.75;23.75;23.75;24.00;23.25;23.00;23.00]
85102- [25.25;24.75;26.00;26.75;27.25;25.75;25.75;25.50;25.25;25.00;26.50;33.25;33.25;26.25;25.50;24.75;24.75;25.50;27.50;41.25;40.50;27.50;25.25;24.50;24.50;25.25;28.25;42.25;40.75;27.25;25.00;24.25;24.50;25.25;28.50;41.75;40.50;26.75;24.50;24.00;24.50;24.50;25.75;32.00;31.00;24.75;23.75;24.00;23.50;24.25;24.50;24.25;24.50;24.00;23.50;23.00;23.50;23.50;23.50;23.25;23.75;23.25;23.50;23.25]
85587- [25.25;25.00;25.50;27.00;26.75;26.00;25.75;25.50;25.50;25.50;26.25;33.25;33.00;26.25;25.00;25.25;24.75;25.75;27.50;40.75;40.75;27.50;25.25;24.75;24.75;25.25;28.00;41.75;40.75;26.75;24.75;24.50;24.75;25.75;28.50;41.75;40.50;26.50;24.50;24.00;23.75;24.75;26.25;31.75;30.75;25.25;24.00;24.00;24.00;23.25;24.25;24.50;24.75;24.00;23.75;22.50;23.25;23.50;23.75;23.50;23.50;23.25;23.25;23.00]
86072- [25.50;25.00;25.75;27.00;27.25;25.75;25.50;25.75;25.25;25.25;26.50;33.25;33.00;26.50;24.50;24.75;24.75;25.75;27.25;41.00;40.50;27.50;25.50;24.75;24.50;25.00;27.50;41.25;40.75;27.25;24.75;24.25;24.50;25.00;28.25;42.00;40.25;26.50;24.75;23.75;24.00;24.25;25.50;31.75;31.00;25.25;24.25;24.00;23.75;23.75;24.50;24.75;24.75;24.00;23.75;23.00;23.25;23.75;23.75;23.75;23.25;23.00;23.25;23.25]
86557- [24.75;24.75;25.25;26.75;27.25;25.25;25.25;24.75;25.00;25.25;26.25;33.50;33.00;26.25;25.00;24.75;24.75;24.75;27.50;40.75;40.50;27.25;25.00;24.50;24.25;24.75;27.75;41.50;40.75;27.00;24.75;24.50;24.50;24.75;28.00;41.25;40.25;26.00;24.50;23.75;24.50;24.50;26.00;31.50;30.25;24.75;24.25;23.75;23.75;24.00;24.25;25.00;24.25;24.25;23.50;23.00;23.25;23.50;23.75;24.25;23.25;23.00;23.75;23.25]
87042- [25.50;25.00;25.50;27.25;26.75;25.75;25.25;25.25;25.75;25.25;26.25;32.50;33.00;26.50;25.00;24.50;24.75;25.75;27.50;40.75;40.25;27.25;25.00;24.25;24.75;25.00;28.00;41.50;40.75;27.00;25.00;23.75;24.75;25.00;28.25;41.75;40.00;26.25;24.50;24.00;23.75;24.50;25.75;32.00;31.00;24.75;24.25;23.75;23.25;23.25;24.25;24.50;24.00;23.75;23.25;23.00;23.75;23.50;24.00;23.25;23.25;22.75;23.00;22.50]
87527- [25.25;24.50;25.50;26.75;27.00;25.50;25.50;24.75;25.50;25.00;26.25;33.00;33.00;26.75;25.00;25.25;24.50;25.00;27.75;41.00;40.50;27.25;25.25;24.50;24.75;25.25;28.00;41.75;40.50;27.00;24.75;24.25;24.25;25.25;28.50;41.50;40.25;26.25;24.50;23.75;24.25;24.50;26.00;32.00;30.50;24.50;23.50;24.25;23.75;23.50;24.25;24.50;24.50;23.50;23.25;22.75;23.75;23.50;23.50;23.25;23.75;23.00;23.25;22.75]
88012- [25.25;24.25;26.00;26.50;26.75;25.50;25.50;25.50;25.25;25.00;26.25;33.25;33.00;26.50;25.25;25.00;25.00;24.75;27.25;40.75;40.75;27.25;25.50;24.75;24.50;24.75;27.75;41.50;40.50;27.00;24.75;24.25;25.00;25.25;28.75;41.50;40.50;26.75;24.50;24.00;24.00;24.50;26.00;31.75;31.00;25.00;23.75;23.75;23.25;23.75;24.00;24.50;24.25;24.00;23.75;22.75;23.25;23.25;23.75;23.75;23.75;23.00;23.50;22.75]
88497- [25.50;25.00;25.75;27.25;27.00;25.25;25.75;25.00;25.00;25.00;26.50;33.25;32.75;26.25;25.00;25.50;24.50;25.00;27.50;40.75;40.75;27.00;25.25;24.75;24.75;24.75;27.75;41.75;40.50;26.75;24.75;24.25;25.00;25.25;28.25;41.50;40.50;26.50;24.50;24.00;24.25;24.25;25.75;31.75;31.00;24.75;24.00;24.25;23.75;23.75;24.50;24.75;24.75;24.25;23.50;23.00;23.00;23.25;23.50;24.00;23.75;23.25;23.50;23.00]
88982- [25.25;24.75;25.25;26.50;26.75;25.75;25.75;25.25;25.00;25.00;26.75;33.00;33.25;26.25;25.00;25.50;24.75;25.00;27.25;40.75;40.25;27.00;25.50;24.50;24.50;24.75;27.75;41.50;40.75;26.75;25.00;24.00;24.75;25.25;28.25;41.50;40.50;26.50;24.75;24.00;24.25;24.50;26.00;32.25;30.75;24.75;24.00;23.75;24.00;24.00;24.50;24.50;24.75;24.00;23.50;23.25;23.75;23.50;23.75;23.25;24.00;23.00;23.00;23.25]
89467- [25.75;25.00;25.50;27.25;26.75;25.50;25.50;25.00;25.50;25.25;26.50;33.00;33.00;26.75;25.50;25.25;25.00;25.25;28.25;41.00;40.50;28.00;25.50;24.75;24.50;25.00;28.00;41.75;41.00;27.00;24.75;24.25;25.00;25.25;28.50;41.50;40.50;26.25;24.75;24.00;24.00;24.75;25.75;32.50;30.75;25.25;24.25;23.50;23.50;24.00;24.00;25.00;25.00;24.25;23.75;23.25;23.00;23.50;23.25;23.50;23.50;23.00;23.25;23.25]
89952- [25.50;25.00;25.50;27.25;27.25;25.50;25.50;25.25;25.25;25.25;26.00;33.25;33.00;26.75;25.50;25.25;24.75;26.00;27.50;41.00;40.50;27.00;25.50;24.50;24.50;24.75;28.00;41.25;40.75;27.00;24.50;24.75;25.25;25.25;28.25;41.50;40.25;26.75;24.50;24.25;24.00;24.50;26.25;32.00;31.25;24.75;24.25;24.25;23.50;23.50;24.00;24.50;24.75;24.00;23.50;22.75;23.75;24.00;23.50;23.75;23.00;23.25;23.25;23.25]
90437- [25.25;24.75;25.75;27.50;26.75;26.00;25.25;25.50;25.25;25.00;26.75;33.75;33.25;26.75;25.25;25.50;25.25;25.50;27.50;41.00;40.75;27.50;25.25;24.75;25.00;25.00;27.75;41.50;41.00;27.25;25.00;24.25;25.00;25.25;28.50;41.75;40.50;26.50;24.75;24.25;24.50;24.75;26.25;31.75;31.25;24.75;24.00;24.50;24.00;23.75;24.25;24.50;24.50;24.25;23.50;22.75;23.50;23.50;23.75;23.75;23.50;23.00;23.50;23.00]
90922- [25.50;24.75;26.00;27.00;27.00;25.50;26.00;25.50;25.00;25.50;26.25;33.25;33.00;26.50;25.00;25.25;25.00;25.75;27.75;41.00;40.50;27.25;24.75;24.50;24.75;25.00;28.00;41.75;40.75;26.50;24.50;24.25;24.25;25.25;28.75;42.00;40.25;27.00;24.75;24.00;24.25;25.00;25.75;32.00;31.00;24.75;24.00;23.50;23.50;23.75;24.25;25.00;24.75;23.50;23.75;23.00;23.50;23.75;24.25;22.75;23.75;22.75;23.50;23.50]
91407- [26.00;24.50;25.75;27.25;27.00;25.75;25.50;25.25;25.75;25.25;26.50;33.00;32.75;26.25;25.50;25.00;24.75;25.75;28.00;40.75;40.75;27.50;25.25;24.75;24.50;25.25;27.75;41.50;40.75;27.00;25.25;24.50;24.50;25.25;28.25;41.75;40.75;27.00;24.50;24.00;24.75;24.75;25.75;32.00;31.25;25.50;24.00;24.00;24.25;23.75;24.50;24.50;24.50;24.00;23.75;22.50;24.00;22.75;23.75;23.50;23.25;23.00;23.75;23.25]
91892- [25.50;25.25;25.75;27.00;27.00;25.75;26.00;25.75;25.25;25.00;26.50;33.25;32.75;26.50;25.25;25.25;24.75;25.00;27.75;41.00;40.50;27.25;25.50;24.25;24.75;25.00;28.00;41.75;41.00;27.00;24.75;24.50;24.75;25.25;28.50;41.75;40.50;26.75;24.75;24.00;24.00;24.75;25.75;32.00;31.00;25.00;24.25;24.00;24.00;23.75;24.50;24.25;24.25;24.00;23.50;22.50;23.50;23.00;23.50;23.75;23.75;23.00;23.00;23.25]
92377- [25.50;24.75;25.50;27.00;27.00;25.50;26.00;25.50;25.50;25.25;26.75;32.75;33.00;26.50;25.25;25.00;25.00;25.50;27.75;40.75;40.50;27.25;25.25;24.00;24.25;25.25;28.00;41.75;41.00;27.25;24.50;24.25;25.00;25.00;28.25;41.50;40.50;26.25;24.50;23.50;24.50;24.25;26.00;32.00;31.25;25.25;24.25;23.75;23.50;24.00;24.00;24.75;24.25;24.00;23.25;23.50;23.75;23.50;23.75;23.00;24.00;23.25;23.50;23.00]
92862- [25.50;25.00;25.75;27.00;26.50;25.50;25.50;25.00;25.00;25.25;26.75;33.00;33.00;26.75;25.25;25.00;25.00;25.25;27.50;41.00;40.50;27.50;25.50;24.50;24.75;25.25;27.75;41.75;40.50;27.50;24.75;24.25;24.75;25.25;28.25;41.75;40.75;27.25;24.50;24.00;24.50;24.50;25.75;32.00;31.25;25.00;24.00;24.25;24.00;23.75;24.50;24.75;24.50;24.00;23.50;23.00;23.75;24.00;23.25;23.50;23.75;22.75;23.25;22.75]
93347- [25.50;25.25;25.50;27.25;26.75;25.75;26.25;24.75;25.25;25.00;26.50;32.75;33.00;26.50;25.00;25.25;24.75;25.50;27.75;41.00;40.50;27.00;26.00;25.00;24.25;25.00;27.75;41.75;40.75;26.75;25.00;24.00;24.75;25.25;28.50;41.75;40.25;26.25;25.00;24.00;24.50;24.25;26.00;32.00;31.25;24.75;24.50;23.75;23.75;24.25;24.00;24.25;24.25;24.25;24.00;22.75;23.25;23.50;24.00;23.25;23.50;23.50;23.25;23.25]
93832- [25.25;25.00;25.75;27.00;27.00;25.50;25.75;25.25;25.00;25.50;26.50;33.00;32.75;26.50;25.25;25.00;25.00;25.25;27.25;40.75;40.25;27.25;25.75;24.75;24.50;25.50;28.00;41.75;40.75;27.00;24.75;24.25;24.75;25.00;28.50;41.50;40.25;26.25;24.50;24.00;24.25;24.25;26.00;31.75;31.25;25.25;24.00;24.25;23.50;23.50;23.75;24.25;24.50;24.00;23.50;23.00;23.50;23.25;23.50;23.75;23.75;23.25;23.00;22.50]
94317- [25.25;24.25;25.75;27.00;27.00;25.75;25.75;25.25;25.50;25.25;26.50;33.50;33.00;26.50;25.25;25.25;25.25;25.25;27.50;41.00;40.50;27.25;25.25;24.50;24.50;25.00;28.25;41.50;40.50;27.00;24.75;24.25;24.25;25.25;28.25;42.00;40.50;26.50;24.50;23.75;24.50;24.50;25.50;32.00;31.00;25.00;23.75;23.75;24.25;24.00;24.50;24.75;24.75;24.50;23.50;23.00;23.00;23.50;23.25;23.25;23.50;22.75;24.25;23.00]
94802- [25.50;24.75;25.75;27.25;26.75;25.75;25.75;25.25;25.50;25.00;26.50;33.25;33.25;26.25;25.75;25.25;24.75;25.25;27.75;40.50;40.50;27.50;25.75;24.50;24.25;25.00;27.75;41.25;40.75;27.00;24.75;24.25;24.75;25.00;28.50;42.00;40.25;26.75;24.50;23.75;24.50;24.50;26.00;32.00;31.00;24.75;24.25;24.25;24.00;23.75;24.25;24.75;24.25;24.00;23.75;23.25;23.25;23.50;23.75;23.25;23.25;23.50;23.00;23.25]
95287- [25.00;25.00;25.75;26.75;26.75;25.50;25.50;25.25;25.75;25.50;26.50;33.25;33.50;26.50;25.25;25.75;25.00;25.50;27.50;40.75;40.25;27.75;25.50;24.25;24.75;25.25;28.25;41.75;41.00;27.00;25.00;23.75;25.25;25.25;28.25;41.50;40.75;26.50;25.00;23.75;24.50;24.75;25.50;32.00;30.75;25.25;24.00;23.75;24.25;23.50;24.50;24.25;24.50;24.00;24.00;23.00;23.25;23.75;23.50;23.75;23.75;22.75;23.75;23.25]
95772- [26.00;25.00;25.50;27.25;27.25;26.00;25.75;25.75;25.75;25.00;26.25;33.00;33.00;26.25;25.50;25.00;25.25;25.50;28.00;41.00;40.50;27.50;25.50;24.75;24.75;24.75;28.00;41.75;41.00;27.25;25.00;24.25;25.00;25.00;28.25;41.75;40.50;26.50;24.75;24.00;24.00;24.75;26.25;32.00;31.25;24.75;23.75;23.75;24.00;24.00;24.50;24.75;24.75;24.75;23.75;23.00;23.50;23.50;23.50;23.75;23.25;23.25;23.50;23.25]
96257- [25.75;25.25;25.75;27.00;27.00;25.75;25.75;25.50;25.50;25.25;26.50;33.25;33.25;26.50;25.25;25.25;24.75;25.75;27.75;41.00;40.50;27.50;25.25;25.00;25.25;25.00;28.00;41.75;40.75;27.00;25.25;24.50;24.50;25.25;28.75;42.00;41.00;26.75;24.75;24.25;24.50;24.75;26.25;32.25;31.00;25.25;24.25;24.50;24.00;23.75;24.50;24.50;24.25;24.25;23.75;22.75;23.75;24.00;24.50;23.50;24.00;22.75;23.25;23.50]
96742- [25.25;25.00;25.50;27.50;27.75;25.75;25.75;25.25;25.50;25.25;26.00;33.00;32.75;26.25;25.75;25.50;25.00;25.75;27.50;41.00;40.50;27.00;25.50;25.00;24.75;25.25;28.00;41.75;41.00;27.00;25.00;24.50;24.50;25.00;28.50;42.00;40.25;26.50;25.25;24.50;23.75;24.50;26.00;32.00;31.50;25.00;23.75;24.00;24.00;23.75;24.25;24.75;24.50;23.75;23.75;23.25;23.00;23.50;23.50;24.00;23.50;23.00;23.50;22.75]
97227- [25.50;24.75;25.75;27.50;26.75;26.00;25.75;25.00;25.00;25.50;26.50;33.25;33.00;27.00;25.25;25.25;24.75;25.50;27.75;40.75;40.25;27.25;25.50;24.75;25.00;25.00;28.00;41.50;41.00;27.25;24.50;24.75;25.00;25.00;28.50;41.75;40.75;26.50;24.50;24.00;24.50;24.75;26.25;32.00;31.25;25.00;24.75;24.00;23.50;24.00;24.50;24.50;24.50;24.00;23.50;22.75;23.25;23.25;24.00;23.75;24.00;23.25;23.50;23.00]
97712- [25.25;25.50;25.50;27.00;27.00;25.75;25.75;25.75;24.75;25.25;26.50;33.25;33.00;26.25;24.75;25.25;25.25;25.50;27.50;40.75;40.50;27.50;25.50;24.75;24.75;25.25;28.00;41.75;41.00;27.00;25.00;24.00;24.75;25.50;28.50;41.75;40.50;26.50;25.00;24.00;24.25;24.50;26.00;31.75;31.50;25.25;24.00;24.00;23.75;23.75;24.00;24.50;24.50;23.75;23.25;23.00;23.00;23.75;23.75;23.25;23.50;23.25;23.50;23.75]
98197- [25.50;25.25;25.50;27.00;26.50;25.50;26.00;25.25;25.00;25.25;26.75;33.50;33.00;26.75;25.00;25.25;25.50;25.50;28.00;41.00;40.75;27.25;25.50;24.25;24.75;25.00;28.00;41.50;41.00;27.00;24.75;24.00;25.00;25.00;28.50;41.75;40.50;26.75;25.00;24.25;24.25;24.25;26.00;31.75;31.25;25.00;24.25;24.00;23.75;23.75;24.00;24.50;24.75;24.00;24.00;23.25;24.00;23.50;23.50;23.25;24.25;23.25;23.00;23.00]
98682- [25.75;25.00;25.25;27.00;27.00;25.75;25.50;25.25;24.50;25.25;26.50;33.00;32.50;26.50;25.25;25.00;25.00;25.50;27.75;40.75;41.00;27.25;25.00;24.25;24.75;25.25;28.00;41.50;40.75;27.00;24.75;24.00;24.75;24.75;28.25;41.50;40.50;26.25;24.75;24.00;24.25;24.75;26.00;32.00;31.25;25.25;23.75;24.25;23.75;23.75;24.00;24.75;24.50;24.25;23.50;23.00;23.75;23.50;23.75;23.25;23.50;23.25;23.00;23.00]
99167- [25.50;24.75;25.50;27.25;26.75;25.75;25.75;25.50;25.75;25.00;26.25;33.00;33.25;26.75;25.25;25.50;24.75;25.00;27.25;40.75;40.25;27.25;25.25;24.50;24.75;24.75;28.00;41.50;41.00;26.75;25.00;24.25;24.75;25.00;28.50;41.50;40.50;26.75;24.50;23.50;24.25;25.00;25.75;32.00;31.00;25.00;24.50;24.00;23.75;23.75;24.00;24.25;24.50;23.50;23.25;23.00;22.75;23.75;23.25;23.25;23.50;23.00;23.50;23.50]
99652- [25.75;24.75;26.00;26.75;26.75;25.75;25.75;25.25;25.25;24.75;26.25;33.25;33.00;26.50;25.25;25.50;25.00;25.50;27.50;41.00;40.25;27.25;24.75;24.25;24.50;25.25;27.75;41.50;40.75;27.00;25.00;24.00;25.00;25.25;28.25;41.75;40.25;26.75;24.50;24.25;24.25;24.25;26.00;32.00;31.25;25.00;24.25;24.25;24.00;24.00;24.25;24.50;24.50;24.25;23.50;23.00;23.50;23.50;23.50;23.25;23.00;23.25;23.25;22.50]
100137-[25.75;25.00;25.75;27.00;27.25;25.75;26.00;25.25;25.25;25.00;26.75;32.75;33.25;26.50;25.50;25.75;25.25;25.25;27.50;40.75;40.25;27.75;25.25;24.25;24.25;25.00;28.00;42.00;41.00;27.25;24.75;24.25;24.75;25.25;28.50;42.00;40.50;26.25;24.75;23.75;24.25;24.75;26.25;32.25;31.25;25.00;24.00;24.00;24.00;23.50;24.00;24.75;24.50;23.75;23.50;23.00;23.50;23.25;23.75;23.75;23.75;23.25;23.00;23.00]
100622-[25.25;25.25;25.50;27.00;27.00;26.00;26.50;25.75;25.50;25.25;26.50;33.00;33.00;26.75;25.25;25.25;25.00;25.25;27.50;40.75;40.75;27.25;25.50;24.50;24.75;24.50;28.00;41.25;40.75;27.00;24.75;24.00;24.25;25.75;28.50;42.00;40.25;26.75;24.75;24.00;24.50;24.50;25.75;31.75;31.50;25.00;24.50;24.25;23.75;23.75;24.00;24.50;24.25;23.75;23.75;23.00;23.25;23.75;23.25;23.75;24.00;23.25;23.25;22.50]
101107-[25.25;25.25;25.75;27.00;27.25;25.50;25.00;25.25;25.25;25.50;26.25;33.25;33.25;26.00;25.25;25.75;25.25;25.25;27.50;40.75;40.50;27.25;25.50;24.50;24.50;25.00;27.75;41.75;40.50;27.00;24.75;24.50;25.00;25.25;28.25;41.50;40.50;26.50;25.00;23.50;24.00;24.50;25.75;32.00;31.25;25.00;24.00;23.75;24.00;23.25;24.25;24.75;24.75;24.00;23.50;23.25;23.00;23.25;23.50;23.50;23.00;22.75;23.25;23.25]
101592-[25.75;25.00;25.75;26.75;27.25;26.25;25.50;25.00;25.75;25.25;26.75;33.25;33.00;26.25;25.25;25.00;24.75;25.25;27.25;40.50;40.25;27.25;25.25;24.50;24.75;24.50;27.75;41.25;40.75;27.00;24.50;24.00;24.75;25.25;28.50;41.50;40.50;26.50;24.75;24.25;24.50;24.50;26.00;32.25;30.75;24.75;24.25;24.25;24.00;23.50;24.00;24.25;24.25;24.00;23.25;23.00;23.00;23.50;23.50;23.50;23.75;23.00;23.00;23.00]
102077-[25.25;24.50;26.00;27.00;27.00;25.75;25.75;25.25;25.00;24.75;26.50;33.25;33.00;26.50;25.25;25.00;24.75;25.75;27.75;40.50;40.25;27.00;25.75;24.75;24.50;25.25;27.50;41.50;40.75;27.00;25.00;24.25;24.75;24.75;28.25;41.50;40.25;26.50;24.75;23.50;24.50;24.50;25.50;31.75;31.00;25.25;24.00;23.75;24.00;23.50;24.00;24.25;24.50;23.75;23.25;23.25;23.50;23.50;24.00;23.50;23.75;22.75;23.25;22.75]
102562-[25.25;25.00;26.00;27.25;27.00;26.00;25.75;25.00;25.25;25.25;26.50;33.00;33.00;26.25;25.25;25.25;25.25;25.50;27.50;40.75;40.25;27.25;25.50;24.00;24.75;25.00;27.75;41.50;40.75;27.00;24.75;24.25;25.00;25.00;28.00;41.75;40.25;26.50;24.75;23.75;24.50;24.50;26.00;32.00;31.00;24.75;24.00;24.00;23.50;23.75;24.25;24.50;24.75;24.00;23.75;22.75;23.75;23.25;23.50;23.75;23.75;23.25;23.00;22.75]
